raceId,driverId,constructorId,grid,position,points,fastestLap,fastestLapSpeed,statusId
314,128,40,0,\N,0.0,\N,\N,81
314,143,32,0,\N,0.0,\N,\N,81
314,99,39,0,\N,0.0,\N,\N,97
314,133,29,0,\N,0.0,\N,\N,97
314,120,39,0,\N,0.0,\N,\N,97
314,142,42,0,\N,0.0,\N,\N,97
315,102,1,1,1,10.0,\N,\N,1
315,77,1,4,2,6.0,\N,\N,1
315,137,22,6,3,4.0,\N,\N,1
315,90,22,8,4,3.0,\N,\N,1
315,119,3,17,5,2.0,\N,\N,1
315,87,34,13,6,1.0,\N,\N,1
315,65,32,21,7,0.0,\N,\N,1
315,139,35,25,8,0.0,\N,\N,11
315,84,34,16,9,0.0,\N,\N,11
315,129,36,23,10,0.0,\N,\N,11
315,123,27,18,11,0.0,\N,\N,11
315,94,18,9,12,0.0,\N,\N,6
315,110,17,11,13,0.0,\N,\N,5
315,131,25,10,\N,0.0,\N,\N,44
315,109,35,14,\N,0.0,\N,\N,51
315,55,6,5,\N,0.0,\N,\N,5
315,81,18,19,\N,0.0,\N,\N,6
315,57,32,24,\N,0.0,\N,\N,5
315,100,27,26,\N,0.0,\N,\N,5
315,95,3,3,\N,0.0,\N,\N,10
315,103,26,20,\N,0.0,\N,\N,6
315,122,41,12,\N,0.0,\N,\N,5
315,138,25,22,\N,0.0,\N,\N,20
315,117,6,2,\N,0.0,\N,\N,95
315,127,41,15,\N,0.0,\N,\N,5
315,30,17,7,\N,0.0,\N,\N,8
315,88,26,0,\N,0.0,\N,\N,81
315,78,40,0,\N,0.0,\N,\N,81
315,133,29,0,\N,0.0,\N,\N,81
315,128,40,0,\N,0.0,\N,\N,81
315,105,29,0,\N,0.0,\N,\N,97
315,99,39,0,\N,0.0,\N,\N,97
315,142,42,0,\N,0.0,\N,\N,97
315,120,39,0,\N,0.0,\N,\N,97
316,95,3,2,1,10.0,\N,\N,1
316,102,1,1,2,6.0,\N,\N,1
316,117,6,5,3,4.0,\N,\N,1
316,77,1,3,4,3.0,\N,\N,1
316,30,22,7,5,2.0,\N,\N,1
316,137,22,8,6,1.0,\N,\N,1
316,110,17,14,7,0.0,\N,\N,1
316,122,41,12,8,0.0,\N,\N,1
316,81,18,17,9,0.0,\N,\N,11
316,139,35,16,10,0.0,\N,\N,11
316,100,27,22,11,0.0,\N,\N,11
316,87,34,11,12,0.0,\N,\N,11
316,84,34,19,13,0.0,\N,\N,11
316,57,32,25,14,0.0,\N,\N,14
316,127,41,18,15,0.0,\N,\N,14
316,78,40,23,16,0.0,\N,\N,15
316,129,36,26,\N,0.0,\N,\N,5
316,109,35,20,\N,0.0,\N,\N,25
316,131,25,13,\N,0.0,\N,\N,5
316,55,6,6,\N,0.0,\N,\N,5
316,119,3,4,\N,0.0,\N,\N,6
316,138,25,15,\N,0.0,\N,\N,37
316,103,26,24,\N,0.0,\N,\N,5
316,94,18,10,\N,0.0,\N,\N,20
316,90,17,9,\N,0.0,\N,\N,20
316,123,27,21,\N,0.0,\N,\N,20
316,105,29,0,\N,0.0,\N,\N,81
316,143,32,0,\N,0.0,\N,\N,81
316,128,40,0,\N,0.0,\N,\N,81
316,88,26,0,\N,0.0,\N,\N,81
316,120,39,0,\N,0.0,\N,\N,97
316,99,39,0,\N,0.0,\N,\N,97
316,133,29,0,\N,0.0,\N,\N,97
316,142,42,0,\N,0.0,\N,\N,97
317,119,3,1,1,10.0,\N,\N,1
317,102,1,3,2,6.0,\N,\N,1
317,55,6,6,3,4.0,\N,\N,1
317,94,18,8,4,3.0,\N,\N,1
317,137,22,11,5,2.0,\N,\N,1
317,30,22,10,6,1.0,\N,\N,1
317,127,41,7,7,0.0,\N,\N,11
317,110,17,14,8,0.0,\N,\N,11
317,81,18,13,9,0.0,\N,\N,11
317,90,17,21,10,0.0,\N,\N,11
317,100,27,23,11,0.0,\N,\N,11
317,84,34,19,12,0.0,\N,\N,12
317,138,25,17,13,0.0,\N,\N,13
317,57,32,24,14,0.0,\N,\N,13
317,105,29,22,15,0.0,\N,\N,13
317,123,27,20,16,0.0,\N,\N,13
317,122,41,9,17,0.0,\N,\N,20
317,131,25,12,\N,0.0,\N,\N,5
317,95,3,4,\N,0.0,\N,\N,2
317,88,26,25,\N,0.0,\N,\N,7
317,117,6,5,\N,0.0,\N,\N,5
317,77,1,2,\N,0.0,\N,\N,5
317,139,35,16,\N,0.0,\N,\N,5
317,109,35,18,\N,0.0,\N,\N,6
317,87,34,15,\N,0.0,\N,\N,22
317,65,32,26,\N,0.0,\N,\N,5
317,103,26,0,\N,0.0,\N,\N,81
317,99,39,0,\N,0.0,\N,\N,81
317,78,40,0,\N,0.0,\N,\N,81
317,128,40,0,\N,0.0,\N,\N,81
317,120,39,0,\N,0.0,\N,\N,97
317,129,36,0,\N,0.0,\N,\N,97
317,133,29,0,\N,0.0,\N,\N,97
317,142,42,0,\N,0.0,\N,\N,97
318,95,3,2,1,10.0,\N,\N,1
318,117,6,6,2,6.0,\N,\N,1
318,119,3,4,3,4.0,\N,\N,1
318,55,6,7,4,3.0,\N,\N,1
318,102,1,3,5,2.0,\N,\N,1
318,30,22,5,6,1.0,\N,\N,1
318,127,41,13,7,0.0,\N,\N,11
318,109,35,15,8,0.0,\N,\N,11
318,70,17,20,9,0.0,\N,\N,11
318,84,34,11,10,0.0,\N,\N,12
318,137,22,10,11,0.0,\N,\N,12
318,99,36,22,12,0.0,\N,\N,12
318,94,18,19,13,0.0,\N,\N,12
318,81,18,16,14,0.0,\N,\N,4
318,139,35,9,15,0.0,\N,\N,13
318,131,25,14,16,0.0,\N,\N,13
318,138,25,18,17,0.0,\N,\N,13
318,87,34,12,\N,0.0,\N,\N,5
318,100,27,25,\N,0.0,\N,\N,10
318,77,1,1,\N,0.0,\N,\N,10
318,105,29,24,\N,0.0,\N,\N,5
318,110,17,17,\N,0.0,\N,\N,10
318,57,32,21,\N,0.0,\N,\N,20
318,122,41,8,\N,0.0,\N,\N,4
318,103,26,23,\N,0.0,\N,\N,4
318,123,27,26,\N,0.0,\N,\N,4
318,88,26,0,\N,0.0,\N,\N,81
318,78,40,0,\N,0.0,\N,\N,81
318,143,32,0,\N,0.0,\N,\N,81
318,128,40,0,\N,0.0,\N,\N,81
318,133,29,0,\N,0.0,\N,\N,97
318,120,39,0,\N,0.0,\N,\N,97
318,129,39,0,\N,0.0,\N,\N,97
319,77,1,1,1,10.0,\N,\N,1
319,102,1,2,2,6.0,\N,\N,1
319,119,3,5,3,4.0,\N,\N,1
319,117,6,4,4,3.0,\N,\N,1
319,84,34,19,5,2.0,\N,\N,11
319,131,25,14,6,1.0,\N,\N,11
319,137,22,10,7,0.0,\N,\N,11
319,127,41,18,8,0.0,\N,\N,11
319,123,27,17,9,0.0,\N,\N,11
319,133,29,26,10,0.0,\N,\N,12
319,99,36,24,11,0.0,\N,\N,13
319,100,27,20,\N,0.0,\N,\N,91
319,94,18,7,\N,0.0,\N,\N,10
319,30,22,9,\N,0.0,\N,\N,5
319,65,32,23,\N,0.0,\N,\N,5
319,138,25,15,\N,0.0,\N,\N,20
319,88,26,25,\N,0.0,\N,\N,5
319,81,18,8,\N,0.0,\N,\N,36
319,95,3,3,\N,0.0,\N,\N,20
319,70,17,13,\N,0.0,\N,\N,6
319,57,32,21,\N,0.0,\N,\N,5
319,110,17,11,\N,0.0,\N,\N,3
319,109,35,12,\N,0.0,\N,\N,3
319,139,35,16,\N,0.0,\N,\N,3
319,91,41,22,\N,0.0,\N,\N,3
319,55,6,6,\N,0.0,\N,\N,5
319,105,29,0,\N,0.0,\N,\N,81
319,78,40,0,\N,0.0,\N,\N,81
319,128,40,0,\N,0.0,\N,\N,81
319,103,26,0,\N,0.0,\N,\N,81
319,87,34,0,\N,0.0,\N,\N,97
319,144,42,0,\N,0.0,\N,\N,97
320,102,1,1,1,5.0,\N,\N,1
320,95,3,3,2,3.0,\N,\N,1
320,77,1,2,3,2.0,\N,\N,1
320,137,22,5,4,1.5,\N,\N,1
320,119,3,4,5,1.0,\N,\N,1
320,81,6,8,6,0.5,\N,\N,1
320,139,35,13,7,0.0,\N,\N,1
320,110,17,12,8,0.0,\N,\N,1
320,70,17,16,9,0.0,\N,\N,1
320,131,25,9,10,0.0,\N,\N,1
320,65,32,21,11,0.0,\N,\N,1
320,109,35,11,12,0.0,\N,\N,1
320,105,29,15,13,0.0,\N,\N,1
320,127,41,14,14,0.0,\N,\N,11
320,133,29,23,15,0.0,\N,\N,11
320,90,18,18,16,0.0,\N,\N,11
320,87,34,17,17,0.0,\N,\N,11
320,100,27,22,18,0.0,\N,\N,11
320,57,32,25,19,0.0,\N,\N,12
320,91,41,26,20,0.0,\N,\N,12
320,94,18,10,\N,0.0,\N,\N,20
320,30,22,6,\N,0.0,\N,\N,20
320,55,6,7,\N,0.0,\N,\N,3
320,78,40,19,\N,0.0,\N,\N,20
320,123,27,20,\N,0.0,\N,\N,3
320,138,25,24,\N,0.0,\N,\N,20
320,88,33,0,\N,0.0,\N,\N,81
320,84,34,0,\N,0.0,\N,\N,81
320,128,40,0,\N,0.0,\N,\N,81
320,92,33,0,\N,0.0,\N,\N,81
320,99,36,0,\N,0.0,\N,\N,97
320,144,42,0,\N,0.0,\N,\N,97
321,102,1,5,1,9.0,\N,\N,1
321,55,25,4,2,6.0,\N,\N,1
321,123,3,9,3,4.0,\N,\N,1
321,137,22,6,4,3.0,\N,\N,1
321,131,34,10,5,2.0,\N,\N,1
321,138,25,11,6,1.0,\N,\N,11
321,94,18,2,7,0.0,\N,\N,11
321,103,33,15,8,0.0,\N,\N,11
321,119,3,12,9,0.0,\N,\N,11
321,105,21,21,10,0.0,\N,\N,12
321,145,22,22,11,0.0,\N,\N,12
321,146,21,20,12,0.0,\N,\N,12
321,90,44,16,13,0.0,\N,\N,15
321,127,41,25,14,0.0,\N,\N,16
321,147,18,14,\N,0.0,\N,\N,68
321,88,33,18,\N,0.0,\N,\N,23
321,95,6,17,\N,0.0,\N,\N,8
321,77,1,1,\N,0.0,\N,\N,8
321,148,34,23,\N,0.0,\N,\N,3
321,129,45,8,\N,0.0,\N,\N,4
321,110,35,3,\N,0.0,\N,\N,5
321,117,6,7,\N,0.0,\N,\N,44
321,122,41,26,\N,0.0,\N,\N,10
321,118,32,24,\N,0.0,\N,\N,6
321,78,27,13,\N,0.0,\N,\N,37
321,151,32,19,\N,0.0,\N,\N,6
321,112,27,0,\N,0.0,\N,\N,2
321,140,46,0,\N,0.0,\N,\N,81
321,81,35,0,\N,0.0,\N,\N,81
321,109,46,0,\N,0.0,\N,\N,81
321,99,39,0,\N,0.0,\N,\N,97
321,114,39,0,\N,0.0,\N,\N,97
321,149,44,0,\N,0.0,\N,\N,97
321,150,47,0,\N,0.0,\N,\N,97
321,92,42,0,\N,0.0,\N,\N,97
322,117,6,6,1,9.0,\N,\N,1
322,77,1,2,2,6.0,\N,\N,1
322,102,1,1,3,4.0,\N,\N,1
322,95,6,5,4,3.0,\N,\N,1
322,123,3,3,5,2.0,\N,\N,11
322,137,22,13,6,1.0,\N,\N,11
322,55,25,7,7,0.0,\N,\N,11
322,138,25,19,8,0.0,\N,\N,11
322,94,18,8,9,0.0,\N,\N,12
322,145,22,15,10,0.0,\N,\N,29
322,78,27,20,11,0.0,\N,\N,13
322,112,27,10,12,0.0,\N,\N,13
322,119,3,4,13,0.0,\N,\N,51
322,81,35,16,14,0.0,\N,\N,17
322,133,21,25,\N,0.0,\N,\N,8
322,151,32,14,\N,0.0,\N,\N,20
322,131,34,12,\N,0.0,\N,\N,20
322,147,18,17,\N,0.0,\N,\N,5
322,114,39,26,\N,0.0,\N,\N,22
322,118,32,24,\N,0.0,\N,\N,10
322,88,33,18,\N,0.0,\N,\N,22
322,105,21,23,\N,0.0,\N,\N,22
322,148,34,22,\N,0.0,\N,\N,7
322,103,33,11,\N,0.0,\N,\N,6
322,129,45,21,\N,0.0,\N,\N,4
322,110,35,9,\N,0.0,\N,\N,4
322,140,46,0,\N,0.0,\N,\N,81
322,109,46,0,\N,0.0,\N,\N,81
322,122,41,0,\N,0.0,\N,\N,81
322,127,41,0,\N,0.0,\N,\N,81
322,99,39,0,\N,0.0,\N,\N,97
322,90,44,0,\N,0.0,\N,\N,97
322,92,42,0,\N,0.0,\N,\N,97
322,149,44,0,\N,0.0,\N,\N,97
322,150,47,0,\N,0.0,\N,\N,97
323,119,3,3,1,9.0,\N,\N,1
323,77,1,2,2,6.0,\N,\N,1
323,145,22,9,3,4.0,\N,\N,1
323,117,6,6,4,3.0,\N,\N,1
323,137,22,8,5,2.0,\N,\N,1
323,55,25,7,6,1.0,\N,\N,11
323,118,32,10,7,0.0,\N,\N,11
323,151,32,11,8,0.0,\N,\N,11
323,112,27,16,9,0.0,\N,\N,11
323,78,27,20,10,0.0,\N,\N,12
323,147,18,26,11,0.0,\N,\N,12
323,109,46,25,12,0.0,\N,\N,12
323,103,33,13,13,0.0,\N,\N,8
323,129,45,22,\N,0.0,\N,\N,36
323,95,6,5,\N,0.0,\N,\N,5
323,148,46,23,\N,0.0,\N,\N,5
323,131,34,14,\N,0.0,\N,\N,23
323,110,35,17,\N,0.0,\N,\N,36
323,127,41,12,\N,0.0,\N,\N,10
323,123,3,4,\N,0.0,\N,\N,5
323,88,33,15,\N,0.0,\N,\N,8
323,102,1,1,\N,0.0,\N,\N,36
323,139,35,21,\N,0.0,\N,\N,20
323,122,41,18,\N,0.0,\N,\N,4
323,138,25,19,\N,0.0,\N,\N,4
323,90,44,24,\N,0.0,\N,\N,37
323,94,18,0,\N,0.0,\N,\N,3
323,133,21,0,\N,0.0,\N,\N,81
323,105,21,0,\N,0.0,\N,\N,81
323,101,34,0,\N,0.0,\N,\N,81
323,92,42,0,\N,0.0,\N,\N,97
323,149,44,0,\N,0.0,\N,\N,97
323,152,47,0,\N,0.0,\N,\N,97
323,99,39,0,\N,0.0,\N,\N,97
323,114,39,0,\N,0.0,\N,\N,97
324,102,1,1,1,9.0,\N,\N,1
324,55,25,3,2,6.0,\N,\N,1
324,77,1,5,3,4.0,\N,\N,1
324,123,3,6,4,3.0,\N,\N,11
324,133,21,22,5,2.0,\N,\N,12
324,103,33,24,6,1.0,\N,\N,12
324,148,46,20,7,0.0,\N,\N,4
324,118,32,13,\N,0.0,\N,\N,20
324,95,6,7,\N,0.0,\N,\N,84
324,147,18,19,\N,0.0,\N,\N,6
324,109,46,26,\N,0.0,\N,\N,6
324,112,27,18,\N,0.0,\N,\N,6
324,119,3,4,\N,0.0,\N,\N,99
324,110,35,12,\N,0.0,\N,\N,5
324,138,25,21,\N,0.0,\N,\N,20
324,117,6,2,\N,0.0,\N,\N,84
324,145,22,16,\N,0.0,\N,\N,6
324,101,34,25,\N,0.0,\N,\N,7
324,122,41,23,\N,0.0,\N,\N,23
324,78,27,17,\N,0.0,\N,\N,24
324,88,33,15,\N,0.0,\N,\N,38
324,94,18,8,\N,0.0,\N,\N,10
324,151,32,11,\N,0.0,\N,\N,6
324,131,34,14,\N,0.0,\N,\N,7
324,139,35,9,\N,0.0,\N,\N,5
324,137,22,10,\N,0.0,\N,\N,2
324,105,21,0,\N,0.0,\N,\N,81
324,129,45,0,\N,0.0,\N,\N,81
324,127,41,0,\N,0.0,\N,\N,81
324,90,44,0,\N,0.0,\N,\N,81
324,99,39,0,\N,0.0,\N,\N,97
324,114,39,0,\N,0.0,\N,\N,97
324,149,44,0,\N,0.0,\N,\N,97
324,92,42,0,\N,0.0,\N,\N,97
324,152,47,0,\N,0.0,\N,\N,97
325,102,1,1,1,9.0,\N,\N,1
325,137,22,5,2,6.0,\N,\N,1
325,95,6,7,3,4.0,\N,\N,1
325,77,1,2,4,3.0,\N,\N,1
325,117,6,3,5,2.0,\N,\N,1
325,118,32,11,6,1.0,\N,\N,12
325,131,34,10,7,0.0,\N,\N,12
325,133,21,26,8,0.0,\N,\N,12
325,103,33,23,9,0.0,\N,\N,13
325,122,41,24,10,0.0,\N,\N,13
325,138,25,13,11,0.0,\N,\N,13
325,88,33,18,12,0.0,\N,\N,14
325,129,45,15,13,0.0,\N,\N,15
325,151,32,12,\N,0.0,\N,\N,5
325,148,46,21,\N,0.0,\N,\N,5
325,110,35,25,\N,0.0,\N,\N,6
325,109,46,22,\N,0.0,\N,\N,5
325,119,3,9,\N,0.0,\N,\N,23
325,112,27,17,\N,0.0,\N,\N,5
325,55,25,8,\N,0.0,\N,\N,20
325,145,22,4,\N,0.0,\N,\N,20
325,123,3,6,\N,0.0,\N,\N,4
325,78,27,20,\N,0.0,\N,\N,4
325,139,35,19,\N,0.0,\N,\N,4
325,105,21,14,\N,0.0,\N,\N,4
325,94,18,16,\N,0.0,\N,\N,20
325,90,44,0,\N,0.0,\N,\N,81
325,127,41,0,\N,0.0,\N,\N,81
325,147,18,0,\N,0.0,\N,\N,81
325,101,34,0,\N,0.0,\N,\N,81
325,99,39,0,\N,0.0,\N,\N,97
325,114,39,0,\N,0.0,\N,\N,97
325,92,42,0,\N,0.0,\N,\N,97
325,149,44,0,\N,0.0,\N,\N,97
325,152,47,0,\N,0.0,\N,\N,97
326,117,6,13,1,9.0,\N,\N,1
326,95,6,4,2,6.0,\N,\N,1
326,77,1,1,3,4.0,\N,\N,1
326,145,22,14,4,3.0,\N,\N,1
326,123,3,5,5,2.0,\N,\N,1
326,137,22,8,6,1.0,\N,\N,1
326,55,25,6,7,0.0,\N,\N,1
326,151,32,12,8,0.0,\N,\N,1
326,119,3,2,9,0.0,\N,\N,1
326,118,32,11,10,0.0,\N,\N,11
326,131,34,10,11,0.0,\N,\N,11
326,94,18,7,12,0.0,\N,\N,11
326,110,35,15,13,0.0,\N,\N,11
326,147,18,16,14,0.0,\N,\N,12
326,148,46,23,15,0.0,\N,\N,12
326,78,27,24,16,0.0,\N,\N,12
326,105,21,17,17,0.0,\N,\N,13
326,112,27,22,18,0.0,\N,\N,13
326,129,45,20,19,0.0,\N,\N,14
326,102,1,3,20,0.0,\N,\N,27
326,109,46,26,\N,0.0,\N,\N,5
326,103,33,25,\N,0.0,\N,\N,23
326,88,33,19,\N,0.0,\N,\N,4
326,138,25,9,\N,0.0,\N,\N,4
326,101,34,21,\N,0.0,\N,\N,10
326,139,35,18,\N,0.0,\N,\N,5
326,90,44,0,\N,0.0,\N,\N,2
326,122,41,0,\N,0.0,\N,\N,81
326,127,41,0,\N,0.0,\N,\N,81
326,133,21,0,\N,0.0,\N,\N,81
326,114,39,0,\N,0.0,\N,\N,97
326,99,39,0,\N,0.0,\N,\N,97
326,92,42,0,\N,0.0,\N,\N,97
326,149,44,0,\N,0.0,\N,\N,97
326,152,47,0,\N,0.0,\N,\N,97
327,117,6,4,1,9.0,\N,\N,1
327,122,41,7,2,6.0,\N,\N,1
327,102,1,3,3,4.0,\N,\N,1
327,137,22,9,4,3.0,\N,\N,1
327,77,1,2,5,2.0,\N,\N,1
327,119,3,6,6,1.0,\N,\N,1
327,88,33,14,7,0.0,\N,\N,11
327,103,33,11,8,0.0,\N,\N,11
327,112,27,12,9,0.0,\N,\N,11
327,105,21,18,10,0.0,\N,\N,11
327,118,32,16,11,0.0,\N,\N,11
327,151,32,17,12,0.0,\N,\N,11
327,131,34,20,13,0.0,\N,\N,12
327,78,27,19,14,0.0,\N,\N,12
327,101,34,25,15,0.0,\N,\N,13
327,145,22,5,16,0.0,\N,\N,10
327,114,39,26,17,0.0,\N,\N,15
327,95,6,1,18,0.0,\N,\N,5
327,110,35,21,\N,0.0,\N,\N,2
327,138,25,15,\N,0.0,\N,\N,6
327,127,41,10,\N,0.0,\N,\N,5
327,94,18,23,\N,0.0,\N,\N,10
327,55,25,13,\N,0.0,\N,\N,24
327,133,21,22,\N,0.0,\N,\N,22
327,123,3,8,\N,0.0,\N,\N,5
327,139,35,24,\N,0.0,\N,\N,23
327,147,18,0,\N,0.0,\N,\N,81
327,99,39,0,\N,0.0,\N,\N,81
327,148,46,0,\N,0.0,\N,\N,81
327,109,46,0,\N,0.0,\N,\N,81
327,129,45,0,\N,0.0,\N,\N,97
327,90,44,0,\N,0.0,\N,\N,97
327,149,44,0,\N,0.0,\N,\N,97
327,92,42,0,\N,0.0,\N,\N,97
327,152,47,0,\N,0.0,\N,\N,97
328,117,6,5,1,9.0,\N,\N,1
328,123,3,4,2,6.0,\N,\N,1
328,102,1,2,3,4.0,\N,\N,1
328,103,33,8,4,3.0,\N,\N,1
328,137,22,11,5,2.0,\N,\N,1
328,88,33,9,6,1.0,\N,\N,11
328,133,21,17,7,0.0,\N,\N,11
328,55,25,6,8,0.0,\N,\N,11
328,131,34,20,9,0.0,\N,\N,12
328,78,27,21,10,0.0,\N,\N,12
328,139,35,19,11,0.0,\N,\N,12
328,147,18,24,12,0.0,\N,\N,12
328,112,27,22,13,0.0,\N,\N,13
328,77,1,3,14,0.0,\N,\N,37
328,95,6,1,\N,0.0,\N,\N,6
328,122,41,10,\N,0.0,\N,\N,95
328,151,32,14,\N,0.0,\N,\N,5
328,118,32,16,\N,0.0,\N,\N,5
328,99,39,26,\N,0.0,\N,\N,5
328,105,21,25,\N,0.0,\N,\N,5
328,119,3,7,\N,0.0,\N,\N,83
328,138,25,12,\N,0.0,\N,\N,10
328,145,22,13,\N,0.0,\N,\N,4
328,110,35,23,\N,0.0,\N,\N,69
328,94,18,18,\N,0.0,\N,\N,91
328,127,41,15,\N,0.0,\N,\N,48
328,129,45,0,\N,0.0,\N,\N,81
328,101,34,0,\N,0.0,\N,\N,81
328,109,46,0,\N,0.0,\N,\N,81
328,148,46,0,\N,0.0,\N,\N,81
328,90,44,0,\N,0.0,\N,\N,97
328,114,39,0,\N,0.0,\N,\N,97
328,149,44,0,\N,0.0,\N,\N,97
328,92,42,0,\N,0.0,\N,\N,97
328,152,47,0,\N,0.0,\N,\N,97
329,102,1,1,1,9.0,\N,\N,1
329,145,22,9,2,6.0,\N,\N,1
329,77,1,2,3,4.0,\N,\N,1
329,117,6,3,4,3.0,\N,\N,1
329,119,3,5,5,2.0,\N,\N,1
329,123,3,6,6,1.0,\N,\N,1
329,122,41,10,7,0.0,\N,\N,11
329,118,32,16,8,0.0,\N,\N,11
329,133,21,18,9,0.0,\N,\N,11
329,78,27,22,10,0.0,\N,\N,12
329,55,25,8,11,0.0,\N,\N,7
329,109,46,25,\N,0.0,\N,\N,62
329,103,33,12,\N,0.0,\N,\N,48
329,88,33,11,\N,0.0,\N,\N,8
329,138,25,13,\N,0.0,\N,\N,5
329,137,22,7,\N,0.0,\N,\N,5
329,94,18,15,\N,0.0,\N,\N,5
329,148,46,26,\N,0.0,\N,\N,20
329,95,6,4,\N,0.0,\N,\N,41
329,127,41,14,\N,0.0,\N,\N,5
329,101,34,21,\N,0.0,\N,\N,5
329,105,21,19,\N,0.0,\N,\N,5
329,151,32,20,\N,0.0,\N,\N,8
329,131,34,17,\N,0.0,\N,\N,8
329,139,35,23,\N,0.0,\N,\N,4
329,112,27,24,\N,0.0,\N,\N,2
329,129,45,0,\N,0.0,\N,\N,81
329,147,18,0,\N,0.0,\N,\N,81
329,114,39,0,\N,0.0,\N,\N,81
329,110,35,0,\N,0.0,\N,\N,81
329,99,39,0,\N,0.0,\N,\N,97
329,90,44,0,\N,0.0,\N,\N,97
329,92,42,0,\N,0.0,\N,\N,97
329,149,44,0,\N,0.0,\N,\N,97
329,152,47,0,\N,0.0,\N,\N,97
330,123,3,1,1,9.0,\N,\N,1
330,102,1,4,2,6.0,\N,\N,1
330,137,22,9,3,4.0,\N,\N,1
330,119,3,2,4,3.0,\N,\N,1
330,118,32,11,5,2.0,\N,\N,1
330,103,33,12,6,1.0,\N,\N,1
330,151,32,18,7,0.0,\N,\N,11
330,127,41,17,8,0.0,\N,\N,11
330,133,21,26,9,0.0,\N,\N,11
330,139,35,13,10,0.0,\N,\N,11
330,78,27,25,11,0.0,\N,\N,11
330,105,21,22,12,0.0,\N,\N,12
330,99,39,24,13,0.0,\N,\N,13
330,112,27,21,14,0.0,\N,\N,13
330,147,18,23,15,0.0,\N,\N,13
330,77,1,3,16,0.0,\N,\N,4
330,95,6,5,17,0.0,\N,\N,4
330,145,22,7,\N,0.0,\N,\N,4
330,122,41,16,\N,0.0,\N,\N,6
330,88,33,19,\N,0.0,\N,\N,5
330,117,6,8,\N,0.0,\N,\N,6
330,55,25,6,\N,0.0,\N,\N,4
330,131,34,20,\N,0.0,\N,\N,5
330,94,18,14,\N,0.0,\N,\N,4
330,110,35,10,\N,0.0,\N,\N,5
330,138,25,15,\N,0.0,\N,\N,23
330,114,39,0,\N,0.0,\N,\N,81
330,101,34,0,\N,0.0,\N,\N,81
330,109,46,0,\N,0.0,\N,\N,81
330,148,46,0,\N,0.0,\N,\N,81
330,129,45,0,\N,0.0,\N,\N,97
330,92,42,0,\N,0.0,\N,\N,97
330,90,44,0,\N,0.0,\N,\N,97
330,149,44,0,\N,0.0,\N,\N,97
330,152,47,0,\N,0.0,\N,\N,97
331,102,1,1,1,9.0,\N,\N,1
331,117,6,3,2,6.0,\N,\N,1
331,77,1,2,3,4.0,\N,\N,1
331,145,22,6,4,3.0,\N,\N,1
331,137,22,8,5,2.0,\N,\N,1
331,127,41,14,6,1.0,\N,\N,1
331,122,41,12,7,0.0,\N,\N,11
331,55,25,9,8,0.0,\N,\N,11
331,103,33,15,9,0.0,\N,\N,11
331,133,21,19,10,0.0,\N,\N,11
331,118,32,18,11,0.0,\N,\N,11
331,151,32,22,12,0.0,\N,\N,11
331,105,21,26,13,0.0,\N,\N,11
331,78,27,21,14,0.0,\N,\N,12
331,94,18,16,15,0.0,\N,\N,12
331,129,45,23,16,0.0,\N,\N,12
331,131,34,13,17,0.0,\N,\N,5
331,101,34,24,\N,0.0,\N,\N,10
331,110,35,20,\N,0.0,\N,\N,5
331,123,3,4,\N,0.0,\N,\N,7
331,95,6,5,\N,0.0,\N,\N,64
331,119,3,7,\N,0.0,\N,\N,6
331,139,35,17,\N,0.0,\N,\N,47
331,138,25,10,\N,0.0,\N,\N,5
331,88,33,11,\N,0.0,\N,\N,3
331,147,18,25,\N,0.0,\N,\N,3
331,112,27,0,\N,0.0,\N,\N,81
331,99,39,0,\N,0.0,\N,\N,81
331,114,39,0,\N,0.0,\N,\N,81
331,92,42,0,\N,0.0,\N,\N,81
331,90,44,0,\N,0.0,\N,\N,97
331,149,44,0,\N,0.0,\N,\N,97
331,152,47,0,\N,0.0,\N,\N,97
332,102,1,1,1,9.0,\N,\N,1
