time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
\N,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_European_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_French_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
\N,http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
